problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train_27,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t1)
(pick-up i1 o8 t1)
(move-to t1 t12)
(craft-wood-plank i1 i3 o1 o8 o24 t12)","(move-to t1 t8)
(pick-up i1 o1 t8)
(craft-wood-plank i1 o1 o24 t8)
"
train_27,Craft a wood plank.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 WoodPlank)
 ))","(move-to t1 t1)
(pick-up i1 o8 t1)
(move-to t1 t12)
(craft-wood-plank i1 i3 o1 o8 o24 t12)","(move-to t1 t5)
(pick-up i1 o4 t5)
(move-to t5 t6)
(craft-wood-plank i1 i2 i3 o1 o4 o5 o24 t6)
"
train_28,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t9)
(pick-up i1 o10 t9)
(move-to t9 t3)
(pick-up i2 o11 t3)
(move-to t3 t7)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t7)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_28,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t9)
(pick-up i1 o10 t9)
(move-to t9 t3)
(pick-up i2 o11 t3)
(move-to t3 t7)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t7)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_28,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t9)
(pick-up i1 o10 t9)
(move-to t9 t3)
(pick-up i2 o11 t3)
(move-to t3 t7)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t7)","(move-to t1 t8)
(pick-up i1 o10 t8)
(move-to t8 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_28,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t9)
(pick-up i1 o10 t9)
(move-to t9 t3)
(pick-up i2 o11 t3)
(move-to t3 t7)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t7)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_28,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t9)
(pick-up i1 o10 t9)
(move-to t9 t3)
(pick-up i2 o11 t3)
(move-to t3 t7)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t7)","(move-to t1 t3)
(pick-up i1 o2 t3)
(move-to t3 t7)
(pick-up i2 o3 t7)
(move-to t7 t15)
(craft-arrow i1 i2 i3 o2 o3 o10 o24 t15)
"
train_29,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t3)
(pick-up i2 o12 t3)
(move-to t3 t7)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t7)","(move-to t1 t6)
(pick-up i1 o4 t6)
(move-to t6 t14)
(pick-up i2 o5 t14)
(move-to t14 t3)
(craft-sword i1 i2 i3 o1 o4 o5 o24 t3)
"
train_29,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t3)
(pick-up i2 o12 t3)
(move-to t3 t7)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t7)","(move-to t1 t5)
(pick-up i1 o4 t5)
(move-to t5 t13)
(pick-up i2 o8 t13)
(move-to t13 t3)
(craft-sword i1 i2 i3 o2 o4 o8 o24 t3)
"
train_29,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t3)
(pick-up i2 o12 t3)
(move-to t3 t7)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t7)","(move-to t1 t8)
(pick-up i1 o12 t8)
(move-to t8 t14)
(pick-up i2 o13 t14)
(move-to t14 t5)
(craft-sword i1 i2 i3 o3 o12 o13 o24 t5)
"
train_29,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t3)
(pick-up i2 o12 t3)
(move-to t3 t7)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t7)","(move-to t1 t2)
(pick-up i1 o3 t2)
(move-to t2 t12)
(pick-up i2 o4 t12)
(move-to t12 t3)
(pick-up i3 o5 t3)
(move-to t3 t9)
(craft-sword i1 i2 i3 o3 o4 o5 o24 t9)
"
train_29,Craft a sword.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Sword)
 ))","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t3)
(pick-up i2 o12 t3)
(move-to t3 t7)
(craft-sword i1 i2 i3 o2 o10 o12 o24 t7)","(move-to t1 t5)
(pick-up i1 o6 t5)
(move-to t5 t3)
(craft-sword i1 i2 i3 o1 o6 o11 o24 t3)
"
train_30,Craft a bed.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bed)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t2)
(pick-up i2 o17 t2)
(move-to t2 t6)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t6)","(move-to t1 t8)
(pick-up i1 o12 t8)
(move-to t8 t16)
(pick-up i2 o13 t16)
(move-to t16 t4)
(craft-bed i1 i2 i3 o3 o12 o13 o24 t4)
"
train_30,Craft a bed.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bed)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t2)
(pick-up i2 o17 t2)
(move-to t2 t6)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t6)","(move-to t1 t7)
(pick-up i1 o8 t7)
(move-to t7 t9)
(pick-up i2 o9 t9)
(move-to t9 t14)
(pick-up i3 o10 t14)
(move-to t14 t3)
(craft-bed i1 i2 i3 o8 o9 o10 o11 o24 t3)
"
train_30,Craft a bed.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bed)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t2)
(pick-up i2 o17 t2)
(move-to t2 t6)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t6)","(move-to t1 t8)
(pick-up i1 o4 t8)
(move-to t8 t9)
(pick-up i2 o5 t9)
(move-to t9 t6)
(craft-bed i1 i2 i3 o1 o4 o5 o24 o25 o26 t6)
"
train_30,Craft a bed.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bed)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t2)
(pick-up i2 o17 t2)
(move-to t2 t6)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t6)","(move-to t1 t8)
(pick-up i1 o1 t8)
(move-to t8 t9)
(craft-bed i1 o1 o2 o3 o24 t9)
"
train_30,Craft a bed.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bed)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t2)
(pick-up i2 o17 t2)
(move-to t2 t6)
(craft-bed i1 i2 i3 o5 o9 o17 o24 t6)","(move-to t1 t5)
(pick-up i1 o1 t5)
(move-to t5 t6)
(craft-bed i1 i2 i3 o1 o5 o6 o24 t6)
"
train_31,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t12)
(pick-up i2 o11 t12)
(move-to t12 t11)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t11)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_31,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t12)
(pick-up i2 o11 t12)
(move-to t12 t11)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t11)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_31,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t12)
(pick-up i2 o11 t12)
(move-to t12 t11)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t11)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_31,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t12)
(pick-up i2 o11 t12)
(move-to t12 t11)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t11)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_31,Craft a arrow.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Arrow)
 ))","(move-to t1 t14)
(pick-up i1 o10 t14)
(move-to t14 t12)
(pick-up i2 o11 t12)
(move-to t12 t11)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t11)","(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t15)
(pick-up i2 o11 t15)
(move-to t15 t3)
(craft-arrow i1 i2 i3 o2 o10 o11 o24 t3)
"
train_32,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t15)
(craft-shears1 i1 i3 o3 o12 o24 t15)","(move-to t1 t5)
(pick-up i1 o6 t5)
(move-to t5 t9)
(pick-up i2 o8 t9)
(move-to t9 t3)
(craft-shears i1 i2 i3 o1 o6 o8 o24 t3)
"
train_32,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t15)
(craft-shears1 i1 i3 o3 o12 o24 t15)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t6)
(pick-up i2 o13 t6)
(move-to t6 t12)
(craft-shears i1 i2 o2 o12 o13 o24 t12)
"
train_32,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t15)
(craft-shears1 i1 i3 o3 o12 o24 t15)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t5)
(pick-up i2 o13 t5)
(move-to t5 t8)
(pick-up i3 o14 t8)
(move-to t8 t3)
(craft-shears i1 i2 i3 o2 o12 o13 o14 o24 t3)
"
train_32,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t15)
(craft-shears1 i1 i3 o3 o12 o24 t15)","(move-to t1 t8)
(pick-up i1 o8 t8)
(move-to t8 t6)
(pick-up i2 o12 t6)
(move-to t6 t8)
(craft-shears i1 i2 i3 o4 o8 o12 o24 t8)
"
train_32,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t15)
(craft-shears1 i1 i3 o3 o12 o24 t15)","(move-to t1 t14)
(pick-up i1 o15 t14)
(move-to t14 t5)
(pick-up i2 o16 t5)
(move-to t5 t12)
(craft-shears i1 i2 i3 o3 o15 o16 o24 t12)
"
train_33,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t15)
(pick-up i1 o12 t15)
(move-to t15 t9)
(craft-shears1 i1 i3 o3 o12 o24 t9)","(move-to t1 t5)
(pick-up i1 o15 t5)
(move-to t5 t9)
(pick-up i2 o16 t9)
(move-to t9 t5)
(craft-shears i1 i2 i3 o1 o15 o16 o24 t5)
"
train_33,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t15)
(pick-up i1 o12 t15)
(move-to t15 t9)
(craft-shears1 i1 i3 o3 o12 o24 t9)","(move-to t1 t5)
(pick-up i1 o13 t5)
(move-to t5 t6)
(pick-up i2 o14 t6)
(move-to t6 t7)
(craft-shears i1 i2 i3 o4 o13 o14 o24 t7)
"
train_33,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t15)
(pick-up i1 o12 t15)
(move-to t15 t9)
(craft-shears1 i1 i3 o3 o12 o24 t9)","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t13)
(pick-up i2 o13 t13)
(move-to t13 t6)
(craft-shears i1 i2 i3 o8 o12 o13 o24 t6)
"
train_33,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t15)
(pick-up i1 o12 t15)
(move-to t15 t9)
(craft-shears1 i1 i3 o3 o12 o24 t9)","(move-to t1 t5)
(pick-up i1 o4 t5)
(move-to t5 t14)
(craft-shears i1 o4 o12 o24 t14)
"
train_33,Craft a shears.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Shears)
 ))","(move-to t1 t15)
(pick-up i1 o12 t15)
(move-to t15 t9)
(craft-shears1 i1 i3 o3 o12 o24 t9)","(move-to t1 t5)
(pick-up i1 o15 t5)
(move-to t5 t12)
(pick-up i2 o16 t12)
(move-to t12 t8)
(craft-shears i1 i2 i3 o4 o15 o16 o24 t8)
"
train_34,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t8)
(pick-up i2 o13 t8)
(move-to t8 t9)
(pick-up i3 o14 t9)
(move-to t9 t3)
(craft-boat i1 i2 i3 o12 o13 o14 o24 t3)
"
train_34,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t5)
(pick-up i1 o13 t5)
(move-to t5 t6)
(pick-up i2 o14 t6)
(move-to t6 t3)
(craft-boat i1 i2 i3 o4 o13 o14 o24 t3)
"
train_34,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t6)
(pick-up i2 o13 t6)
(move-to t6 t8)
(pick-up i3 o14 t8)
(move-to t8 t4)
(pick-up i4 o15 t4)
(move-to t4 t2)
(craft-boat i1 i2 i3 i4 o12 o13 o14 o15 o24 t2)
"
train_34,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t7)
(pick-up i2 o13 t7)
(move-to t7 t4)
(craft-boat i1 i2 i3 o2 o12 o13 o24 t4)
"
train_34,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t9)
(pick-up i1 o9 t9)
(move-to t9 t12)
(craft-boat i1 i3 o6 o9 o24 t12)","(move-to t1 t6)
(pick-up i1 o12 t6)
(move-to t6 t14)
(pick-up i2 o13 t14)
(move-to t14 t8)
(craft-boat i1 i2 i3 o3 o12 o13 o24 t8)
"
train_35,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t2)
(craft-bowl1 i1 i3 o7 o9 o24 t2)","(move-to t1 t5)
(pick-up i1 o8 t5)
(move-to t5 t6)
(craft-bowl2 i1 i3 o7 o8 o24 t6)
"
train_35,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t2)
(craft-bowl1 i1 i3 o7 o9 o24 t2)","(move-to t1 t11)
(pick-up i1 o14 t11)
(move-to t11 t10)
(craft-bowl2 i1 i3 o7 o14 o24 t10)
"
train_35,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t2)
(craft-bowl1 i1 i3 o7 o9 o24 t2)","(move-to t1 t5)
(pick-up i1 o5 t5)
(move-to t5 t7)
(craft-bowl2 i1 i3 o2 o5 o24 t7)
"
train_35,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t2)
(craft-bowl1 i1 i3 o7 o9 o24 t2)","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t10)
(craft-bowl2 i1 i2 i3 o7 o9 o24 t10)
"
train_35,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t7)
(pick-up i1 o9 t7)
(move-to t7 t2)
(craft-bowl1 i1 i3 o7 o9 o24 t2)","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t10)
(craft-bowl1 i1 i3 o7 o9 o24 t10)
"
train_36,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t5)
(craft-bowl1 i1 i3 o7 o9 o24 t5)","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t10)
(craft-bowl1 i1 i3 o7 o9 o24 t10)
"
train_36,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t5)
(craft-bowl1 i1 i3 o7 o9 o24 t5)","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t10)
(craft-bowl1 i1 i3 o7 o9 o24 t10)
"
train_36,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t5)
(craft-bowl1 i1 i3 o7 o9 o24 t5)","(move-to t1 t11)
(pick-up i1 o9 t11)
(move-to t11 t10)
(craft-bowl1 i1 i3 o7 o9 o24 t10)
"
train_36,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t5)
(craft-bowl1 i1 i3 o7 o9 o24 t5)","(move-to t1 t10)
(pick-up i1 o9 t10)
(move-to t10 t11)
(craft-bowl2 i1 i3 o9 o24 t11)
"
train_36,Craft a bowl.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Bowl)
 ))","(move-to t1 t14)
(pick-up i1 o9 t14)
(move-to t14 t5)
(craft-bowl1 i1 i3 o7 o9 o24 t5)","(move-to t1 t6)
(pick-up i1 o9 t6)
(move-to t6 t4)
(craft-bowl1 i1 i2 o7 o9 o24 t4)
"
train_37,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t14)
(pick-up i1 o18 t14)
(move-to t14 t12)
(pick-up i2 o15 t12)
(move-to t12 t4)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t4)","(move-to t1 t7)
(pick-up i1 o12 t7)
(move-to t7 t5)
(craft-cooked-potato i1 o12 o21 t5)
"
train_37,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t14)
(pick-up i1 o18 t14)
(move-to t14 t12)
(pick-up i2 o15 t12)
(move-to t12 t4)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t4)","(move-to t1 t4)
(pick-up i1 o5 t4)
(move-to t4 t5)
(cook i1 o5 o14 t5)
"
train_37,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t14)
(pick-up i1 o18 t14)
(move-to t14 t12)
(pick-up i2 o15 t12)
(move-to t12 t4)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t4)","(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t9)
(craft-cooked-potato i1 i3 o6 o13 o24 t9)
"
train_37,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t14)
(pick-up i1 o18 t14)
(move-to t14 t12)
(pick-up i2 o15 t12)
(move-to t12 t4)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t4)","(move-to t1 t10)
(pick-up i1 o8 t10)
(move-to t10 t9)
(cook-potato i1 o8 o17 t9)
"
train_37,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t14)
(pick-up i1 o18 t14)
(move-to t14 t12)
(pick-up i2 o15 t12)
(move-to t12 t4)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t4)","(move-to t1 t8)
(pick-up i1 o16 t8)
(move-to t8 t12)
(pick-up i2 o13 t12)
(move-to t12 t5)
(craft-cooked-potato i1 i2 i3 o16 o13 o24 t5)
"
train_38,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t13)
(craft-boat i1 i3 o6 o9 o24 t13)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t8)
(pick-up i2 o13 t8)
(move-to t8 t9)
(move-to t9 t4)
(move-to t4 t10)
(craft-boat i1 i2 i3 o4 o12 o13 o14 t10)
"
train_38,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t13)
(craft-boat i1 i3 o6 o9 o24 t13)","(move-to t1 t6)
(pick-up i1 o1 t6)
(move-to t6 t9)
(pick-up i2 o2 t9)
(move-to t9 t12)
(craft-boat i1 i2 i3 o1 o2 o3 o24 t12)
"
train_38,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t13)
(craft-boat i1 i3 o6 o9 o24 t13)","(move-to t1 t16)
(pick-up i1 o12 t16)
(move-to t16 t7)
(pick-up i2 o13 t7)
(move-to t7 t6)
(craft-boat i1 i2 o1 o12 o13 o24 t6)
"
train_38,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t13)
(craft-boat i1 i3 o6 o9 o24 t13)","(move-to t1 t5)
(pick-up i1 o12 t5)
(move-to t5 t9)
(pick-up i2 o13 t9)
(move-to t9 t14)
(pick-up i3 o14 t14)
(move-to t14 t4)
(craft-boat i1 i2 i3 o6 o12 o13 o14 o24 t4)
"
train_38,Craft a boat.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 Boat)
 ))","(move-to t1 t8)
(pick-up i1 o9 t8)
(move-to t8 t13)
(craft-boat i1 i3 o6 o9 o24 t13)","(move-to t1 t3)
(pick-up i1 o5 t3)
(move-to t3 t5)
(pick-up i2 o6 t5)
(move-to t5 t8)
(move-to t8 t12)
(craft-boat i1 i2 i3 o4 o5 o6 o24 t12)
"
train_39,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t10)
(pick-up i2 o15 t10)
(move-to t10 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t10)
(pick-up i1 o13 t10)
(move-to t10 t11)
(cook i1 o13 o16 t11)
"
train_39,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t10)
(pick-up i2 o15 t10)
(move-to t10 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t8)
(pick-up i1 o17 t8)
(move-to t8 t9)
(pick-up i2 o18 t9)
(move-to t9 t5)
(craft-cooked-potato i1 i2 i3 o6 o17 o18 o24 t5)
"
train_39,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t10)
(pick-up i2 o15 t10)
(move-to t10 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t16)
(cook i1 i2 o2 o12 o18 t16)
"
train_39,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t10)
(pick-up i2 o15 t10)
(move-to t10 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t4)
(pick-up i1 o13 t4)
(move-to t4 t5)
(craft-cooked-potato i1 i3 o1 o13 o23 t5)
"
train_39,Craft a cooked potato.,"(:goal (and
   (inventory-holding i3 o24)
   (object-of-type o24 CookedPotato)
 ))","(move-to t1 t3)
(pick-up i1 o18 t3)
(move-to t3 t10)
(pick-up i2 o15 t10)
(move-to t10 t8)
(craft-cooked-potato i1 i2 i3 o4 o18 o15 o24 t8)","(move-to t1 t4)
(pick-up i1 o6 t4)
(move-to t4 t6)
(craft-cooked-potato i1 i3 o5 o6 o24 t6)
"
