operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
InspectObject,,"
;; Operator, InspectObjectWithTool.
;; InspectObjectWithTool takes any object to inspect and a specific tool of type InspectionToolType.
;; InspectionToolType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be inspected, ?toolobject - object to inspect with.
;; Preconditions: The toolobject is an InspectionToolType, the agent is at a location and the object to be inspected is at the same location, the object is inspectable, and the agent is holding the tool.
;; Postconditions: The agent holds the inspected object and the object is marked as inspected.
(:action InspectObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject InspectionToolType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (inspectable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (holds ?a ?o)
            (isInspected ?o)
        )
)
","(:action InspectObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
InspectObject,,"
;; Operator, InspectObjectInReceptacle.
;; InspectObjectInReceptacle takes any object to inspect and a specific receptacle of type InspectionDeskType.
;; InspectionDeskType is an rtype. Therefore, the receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be inspected, ?receptacle - receptacle to inspect in.
;; Preconditions: The receptacle is an InspectionDeskType, the agent is at a location and the receptacle is at the same location, the receptacle is an inspection desk, and the object to be inspected is in the receptacle.
;; Postconditions: The agent holds the inspected object and the object is marked as inspected.
(:action InspectObjectInReceptacle
        :parameters (?a - agent ?l - location ?o - object ?receptacle - receptacle)
        :precondition (and
            (receptacleType ?receptacle InspectionDeskType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?receptacle ?l)
            (inspectionDesk ?receptacle)
            (inReceptacle ?o ?receptacle)
        )
        :effect (and
            (holds ?a ?o)
            (isInspected ?o)
        )
)
","(:action InspectObject_2
        :parameters (?a - agent ?l - location ?receptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?receptacle ?l)
		(inReceptacle ?o ?receptacle)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
TurnOnLamp,,"
;; First TurnOnLamp operator
(:action TurnOnLamp1
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (receptacleType ?r LampType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (toggleable ?r)
            (not (isOn ?r))
        )
        :effect (and
            (isOn ?r)
        )
    )
","(:action TurnOnLamp_0
        :parameters (?a - agent ?l - location ?r - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(isOn ?r)
		)
)",
TurnOnLamp,,"
;; Second TurnOnLamp operator
(:action TurnOnLamp2
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (receptacleType ?r LampType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (toggleable ?r)
            (isToggled ?r)
        )
        :effect (and
            (isOn ?r)
        )
    )
","(:action TurnOnLamp_1
        :parameters (?a - agent ?l - location ?r - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(isOn ?r)
		)
)",
TurnOnLamp,,"
;; Third TurnOnLamp operator
(:action TurnOnLamp3
        :parameters (?a - agent ?l - location ?r - receptacle ?to - object)
        :precondition (and
            (receptacleType ?r LampType)
            (objectType ?to LampSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?to ?l)
            (receptacleAtLocation ?r ?l)
            (toggleable ?r)
            (holds ?a ?to)
            (isToggled ?to)
        )
        :effect (and
            (isOn ?r)
        )
    )
","(:action TurnOnLamp_2
        :parameters (?a - agent ?l - location ?to - object ?r - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?to ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?to)
		(isToggled ?to)
		)
        :effect (and 
		(isOn ?r)
		)
)",
CarryObject,,"
;; Operator, CarryObject1.
;; CarryObject1 takes an object to be carried and the agent's location.
;; This action is applicable to any object that can be carried.
;; Parameters: ?a - agent, ?l - location of the agent, ?o - object to be carried.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is carryable.
;; Postconditions: the agent is holding the object.
(:action CarryObject1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (carryable ?o)
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action CarryObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
CarryObject,,"
;; Operator, CarryObject2.
;; CarryObject2 takes an object to be carried, a tool object to help with carrying, and the agent's location.
;; This action is applicable to any object that can be carried and any tool object that can be used for carrying.
;; Parameters: ?a - agent, ?l - location of the agent, ?o - object to be carried, ?toolobject - tool object to help with carrying.
;; Preconditions: The agent is at a location and the object and tool object are at the same location, the object is carryable, the tool object can be used for carrying, and the agent is holding the tool object.
;; Postconditions: the agent is holding the object.
(:action CarryObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (objectAtLocation ?toolobject ?l)
            (carryable ?o)
            (carryTool ?toolobject)
            (holds ?a ?toolobject)
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action CarryObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(objectAtLocation ?toolobject ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
CarryObject,,"
;; Operator, CarryObject3.
;; CarryObject3 takes an object to be carried, a tool receptacle to help with carrying, and the agent's location.
;; This action is applicable to any object that can be carried and any tool receptacle that can be used for carrying.
;; Parameters: ?a - agent, ?l - location of the agent, ?o - object to be carried, ?toolreceptacle - tool receptacle to help with carrying.
;; Preconditions: The agent is at a location and the object and tool receptacle are at the same location, the object is carryable, the tool receptacle can be used for carrying, and the agent is holding the object.
;; Postconditions: the agent is holding the object.
(:action CarryObject3
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (carryable ?o)
            (carryTool ?toolreceptacle)
            (holds ?a ?o)
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action CarryObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
ThrowObject,,"
;; Operator, ThrowObjectA
;; ThrowObjectA takes an object to throw and a specific tool of type BaseBallBatType.
;; BaseBallBatType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object to be thrown; ?o - object to be thrown, ?toolobject - object to throw with.
;; Preconditions: The toolobject is a BaseBallBatType, the agent is at a location and the object to be thrown is at the same location, the object is throwable, and the agent is holding the tool.
;; Postconditions: the ?o object is thrown.
(:action ThrowObjectA
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject BaseBallBatType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (throwable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isThrown ?o)
        )
    )
",FAILED,
ThrowObject,,"
;; Operator, ThrowObjectB
;; ThrowObjectB takes an object to throw and a specific tool of type BasketBallType.
;; BasketBallType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object to be thrown; ?o - object to be thrown, ?toolobject - object to throw with.
;; Preconditions: The toolobject is a BasketBallType, the agent is at a location and the object to be thrown is at the same location, the object is throwable, and the agent is holding the tool.
;; Postconditions: the ?o object is thrown.
(:action ThrowObjectB
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject BasketBallType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (throwable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isThrown ?o)
        )
    )
",FAILED,
ThrowObject,,"
;; Operator, ThrowObjectC
;; ThrowObjectC takes an object to throw without needing any tools.
;; Parameters: ?a - agent, ?l - location of the object to be thrown; ?o - object to be thrown.
;; Preconditions: The agent is at a location and the object to be thrown is at the same location, and the object is throwable.
;; Postconditions: the ?o object is thrown.
(:action ThrowObjectC
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (throwable ?o)
        )
        :effect (and
            (isThrown ?o)
        )
    )
",FAILED,
TakeObject,,"
;; Operator, TakeObject (without tool)
;; TakeObject takes an object that can be taken.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be taken.
;; Preconditions: The agent is at a location with the object to be taken, and the object can be taken.
;; Postconditions: The agent is holding the object, and the object is no longer at the location.
(:action TakeObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (takeable ?o)
        )
        :effect (and
            (holds ?a ?o)
            (not (objectAtLocation ?o ?l))
        )
)
","(:action TakeObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		(not (objectAtLocation ?o ?l))
		)
)",
TakeObject,,"
;; Operator, TakeObject (with tool object)
;; TakeObject takes an object that can be taken, using a tool object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be taken; ?toolobject - tool object to use.
;; Preconditions: The agent is at a location with the object to be taken and the tool object, the object can be taken, and the agent is holding the tool object.
;; Postconditions: The agent is holding the object, the object is no longer at the location, and the agent is no longer holding the tool object.
(:action TakeObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (takeable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (holds ?a ?o)
            (not (objectAtLocation ?o ?l))
            (not (holds ?a ?toolobject))
        )
)
","(:action TakeObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		(not (objectAtLocation ?o ?l))
		(not (holds ?a ?toolobject))
		)
)",
TakeObject,,"
;; Operator, TakeObject (with tool receptacle)
;; TakeObject takes an object that can be taken, using a tool receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be taken; ?toolreceptacle - tool receptacle to use.
;; Preconditions: The agent is at a location with the object to be taken and the tool receptacle, the object can be taken, and the tool receptacle is at the same location.
;; Postconditions: The agent is holding the object, the object is no longer at the location, and the tool receptacle is empty.
(:action TakeObject
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (takeable ?o)
            (receptacleAtLocation ?toolreceptacle ?l)
            (empty ?toolreceptacle)
        )
        :effect (and
            (holds ?a ?o)
            (not (objectAtLocation ?o ?l))
            (not (empty ?toolreceptacle))
        )
)
","(:action TakeObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		)
        :effect (and 
		(holds ?a ?o)
		(not (objectAtLocation ?o ?l))
		)
)",
InvestigateObject,,"
;; Operator, InvestigateObject - No tool
;; InvestigateObject takes an object to investigate.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be investigated.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: The agent knows something about the object (?o).
(:action InvestigateObject_NoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (investigated ?o)
        )
    )
",FAILED,
InvestigateObject,,"
;; Operator, InvestigateObject - With tool object
;; InvestigateObject takes an object to investigate and a specific tool object of type MagnifyingGlassType.
;; MagnifyingGlassType is an otype. Therefore, the tool object is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be investigated, ?toolobject - tool object to investigate with.
;; Preconditions: The tool object is a MagnifyingGlassType, the agent is at a location and the object to be investigated is at the same location, and the agent is holding the tool object.
;; Postconditions: The agent knows something detailed about the object (?o).
(:action InvestigateObject_WithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MagnifyingGlassType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (detailedInvestigated ?o)
        )
    )
",FAILED,
InvestigateObject,,"
;; Operator, InvestigateObject - With tool receptacle
;; InvestigateObject takes an object to investigate and a specific tool receptacle of type MicroscopeType.
;; MicroscopeType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be investigated, ?toolreceptacle - tool receptacle to investigate with.
;; Preconditions: The tool receptacle is a MicroscopeType, the agent is at a location and the object to be investigated is at the same location, and the agent is holding the object to be investigated in the tool receptacle.
;; Postconditions: The agent knows something at a molecular level about the object (?o).
(:action InvestigateObject_WithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicroscopeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (molecularInvestigated ?o)
        )
)
",FAILED,
TurnOnLight,,"
(:action TurnOnLightSwitch
        :parameters (?a - agent ?l - location ?lobject - object ?sobject - object)
        :precondition (and
            (toggleable ?lobject)
            (toggleable ?sobject)
            (atLocation ?a ?l)
            (objectAtLocation ?lobject ?l)
            (objectAtLocation ?sobject ?l)
            (isOff ?sobject)
            (holds ?a ?sobject)
        )
        :effect (and
            (isOn ?lobject)
            (isToggled ?sobject)
        )
    )
","(:action TurnOnLight_0
        :parameters (?lobject - object ?sobject - object ?a - agent ?l - location)

        :precondition (and 
		(toggleable ?lobject)
		(toggleable ?sobject)
		(atLocation ?a ?l)
		(objectAtLocation ?lobject ?l)
		(objectAtLocation ?sobject ?l)
		(holds ?a ?sobject)
		)
        :effect (and 
		(isOn ?lobject)
		(isToggled ?sobject)
		)
)",
TurnOnLight,,"
(:action TurnOnLightCandle
        :parameters (?a - agent ?l - location ?lobject - object ?cobject - object)
        :precondition (and
            (toggleable ?lobject)
            (heatable ?cobject)
            (atLocation ?a ?l)
            (objectAtLocation ?lobject ?l)
            (objectAtLocation ?cobject ?l)
            (not (isBurned ?cobject))
            (holds ?a ?cobject)
        )
        :effect (and
            (isOn ?lobject)
            (isBurned ?cobject)
        )
    )
","(:action TurnOnLight_1
        :parameters (?lobject - object ?cobject - object ?a - agent ?l - location)

        :precondition (and 
		(toggleable ?lobject)
		(heatable ?cobject)
		(atLocation ?a ?l)
		(objectAtLocation ?lobject ?l)
		(objectAtLocation ?cobject ?l)
		(holds ?a ?cobject)
		)
        :effect (and 
		(isOn ?lobject)
		)
)",
TurnOnLight,,"
(:action TurnOnLightSafe
        :parameters (?a - agent ?l - location ?lobject - object ?robject - receptacle)
        :precondition (and
            (toggleable ?lobject)
            (openable ?robject)
            (atLocation ?a ?l)
            (objectAtLocation ?lobject ?l)
            (receptacleAtLocation ?robject ?l)
            (closed ?robject)
            (holds ?a ?kobject)
        )
        :effect (and
            (isOn ?lobject)
            (opened ?robject)
        )
    )
",FAILED,
PutdownObject,,"
(:action PutdownObject1
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (receptacleType ?r BedType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (inReceptacle ?o ?r)
        )
)
","(:action PutdownObject_0
        :parameters (?r - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?r BedType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",
PutdownObject,,"
(:action PutdownObject2
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (receptacleType ?r DrawerType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            (opened ?r)
            (holds ?a ?o)
        )
        :effect (and
            (inReceptacle ?o ?r)
        )
)
","(:action PutdownObject_1
        :parameters (?r - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?r DrawerType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(openable ?r)
		(opened ?r)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",
PutdownObject,,"
(:action PutdownObject3
        :parameters (?a - agent ?l - location ?o - object ?r - location)
        :precondition (and
            (atLocation ?a ?l)
            (holds ?a ?o)
        )
        :effect (and
            (atLocation ?o ?r)
        )
)
","(:action PutdownObject_2
        :parameters (?a - agent ?l - location ?o - agent ?r - location)

        :precondition (and 
		(atLocation ?a ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(atLocation ?o ?r)
		)
)",
