operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
MicrowaveObject,,"
(:action MicrowaveObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holdsAnyReceptacleObject ?a)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action MicrowaveObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holdsAnyReceptacleObject ?a)
		)
        :effect (and 
		(isHot ?o)
		)
)",
MicrowaveObject,,"
(:action MicrowaveObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
           (isHot ?o)
        )
    )
","(:action MicrowaveObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isHot ?o)
		)
)",
RinseObject,,"
(:action RinseObject_NoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (rinsable ?o)
        )
        :effect (and
            (isClean ?o)
        )
)
","(:action RinseObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isClean ?o)
		)
)",
RinseObject,,"
(:action RinseObject_WithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject SpoonType)
            (atLocation ?a ?l)
            (objectAtLocation ?toolobject ?l)
            (objectAtLocation ?o ?l)
            (rinsable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
)
","(:action RinseObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject SpoonType)
		(atLocation ?a ?l)
		(objectAtLocation ?toolobject ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
RinseObject,,"
(:action RinseObject_WithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (objectAtLocation ?o ?l)
            (rinsable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
)
","(:action RinseObject_2
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle SinkBasinType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
PlaceObject,,"
;; Operator, PlaceObject.
;; PlaceObject takes an object to place and a specific receptacle to place it into.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be placed, ?r - receptacle to place the object in.
;; Preconditions: The agent is at a location and the receptacle is at the same location, the agent is holding the object, and the object can be placed in the receptacle.
;; Postconditions: the ?o object is placed in the ?r receptacle.
(:action PlaceObject
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
            (placeable ?o ?r)
        )
        :effect (and
            (inReceptacle ?o ?r)
        )
    )
","(:action PlaceObject_0
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",
PlaceObject,,"
;; Operator, PlaceObjectWithTool.
;; PlaceObjectWithTool takes an object to place, a specific receptacle to place it into, and a specific tool of type PlacerType to assist with placing the object.
;; PlacerType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be placed, ?r - receptacle to place the object in, ?toolobject - object to assist with placing the object.
;; Preconditions: The agent is at a location and the receptacle is at the same location, the agent is holding the object and the tool, the object can be placed in the receptacle, and the tool is a PlacerType.
;; Postconditions: the ?o object is placed in the ?r receptacle.
(:action PlaceObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
            (holds ?a ?toolobject)
            (placeable ?o ?r)
            (objectType ?toolobject PlacerType)
        )
        :effect (and
            (inReceptacle ?o ?r)
        )
    )
",FAILED,
PlaceObject,,"
;; Operator, PlaceObjectInReceptacle.
;; PlaceObjectInReceptacle takes an object to place and any receptacle to place it into.
;; This action is applicable to any object and any receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be placed, ?r - receptacle to place the object in.
;; Preconditions: The agent is at a location and the receptacle is at the same location, the agent is holding the object, and the object can be placed in the receptacle.
;; Postconditions: the ?o object is placed in the ?r receptacle.
(:action PlaceObjectInReceptacle
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
            (placeable ?o ?r)
        )
        :effect (and
            (inReceptacle ?o ?r)
        )
    )
","(:action PlaceObject_2
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",
TurnOnLamp,,"
;; Operator, TurnOnLampOption1.
;; TurnOnLampOption1 takes a lamp to turn on.
;; Parameters: ?a - agent, ?l - location of the lamp; ?o - lamp to turn on.
;; Preconditions: The agent is at a location and the lamp is at the same location, and the lamp is toggleable, and the lamp is not yet turned on.
;; Postconditions: the ?o lamp is now turned on.
(:action TurnOnLampOption1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isOff ?o)
        )
        :effect (and
            (isOn ?o)
        )
    )
","(:action TurnOnLamp_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		)
        :effect (and 
		(isOn ?o)
		)
)",
TurnOnLamp,,"
;; Operator, TurnOnLampOption2.
;; TurnOnLampOption2 takes a lamp to turn on + LightSwitchType and an extra one, such as a book of type BookType.
;; Parameters: ?a - agent, ?l - location of the lamp; ?o - lamp to turn on; ?toolobject - object to use as LightSwitchType; ?extraobject - extra object to fulfill precondition.
;; Preconditions: The agent is at a location and the lamp is at the same location, and the lamp is toggleable, and the agent is holding the toolobject of type LightSwitchType, and the lamp is not yet turned on, and the extraobject is a BookType.
;; Postconditions: the ?o lamp is now turned on.
(:action TurnOnLampOption2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object ?extraobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isOff ?o)
            (holds ?a ?toolobject)
            (objectType ?toolobject LightSwitchType)
            (objectType ?extraobject BookType)
        )
        :effect (and
            (isOn ?o)
        )
    )
",FAILED,
TurnOnLamp,,"
;; Operator, TurnOnLampOption3.
;; TurnOnLampOption3 takes a lamp to turn on + LightSwitchType and an extra receptacle to fulfill precondition.
;; Parameters: ?a - agent, ?l - location of the lamp; ?o - lamp to turn on; ?toolobject - object to use as LightSwitchType; ?extraobject - extra receptacle to fulfill precondition.
;; Preconditions: The agent is at a location and the lamp is at the same location, and the lamp is toggleable, and the agent is holding the toolobject of type LightSwitchType, and the lamp is not yet turned on, and the extraobject is a receptacle of type SideTableType.
;; Postconditions: the ?o lamp is now turned on.
(:action TurnOnLampOption3
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object ?extraobject - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isOff ?o)
            (holds ?a ?toolobject)
            (objectType ?toolobject LightSwitchType)
            (receptacleType ?extraobject SideTableType)
        )
        :effect (and
            (isOn ?o)
        )
    )
",FAILED,
ThrowObject,,"
;; Operator, ThrowObject1.
;; ThrowObject1 takes any throwable object and throws it into a garbage can receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be thrown.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is throwable.
;; Postconditions: the ?o object is no longer at the location and is inside the garbage can receptacle.
(:action ThrowObject1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (throwable ?o)
            (receptacleAtLocation GarbageCanType ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (inReceptacle ?o GarbageCanType)
        )
    )
","(:action ThrowObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
ThrowObject,,"
;; Operator, ThrowObject2.
;; ThrowObject2 takes any throwable object and throws it into a cart receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be thrown.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is throwable.
;; Postconditions: the ?o object is no longer at the location and is inside the cart receptacle.
(:action ThrowObject2
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (throwable ?o)
            (receptacleAtLocation CartType ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (inReceptacle ?o CartType)
        )
    )
","(:action ThrowObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
ThrowObject,,"
;; Operator, ThrowObject3.
;; ThrowObject3 takes any throwable object and throws it into a garbage can receptacle which is inside a cabinet receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be thrown.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is throwable.
;; Postconditions: the ?o object is no longer at the location and is inside the garbage can receptacle which is inside the cabinet receptacle.
(:action ThrowObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (throwable ?o)
            (receptacleAtLocation GarbageCanType ?l)
            (receptacleAtLocation CabinetType ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (inReceptacle ?o GarbageCanType)
        )
    )
","(:action ThrowObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
DropObject,,"
(:action DropObject
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            (holds ?a ?o)
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
        )
    )
","(:action DropObject_0
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(receptacleAtLocation ?r ?l)
		(openable ?r)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		(not (holds ?a ?o))
		)
)",
DropObject,,"
(:action DropObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            (holds ?a ?o)
            (objectType ?toolobject ToolType)
            (holds ?a ?toolobject)
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
        )
    )
",FAILED,
DropObject,,"
(:action DropObjectInToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            (holds ?a ?o)
            (receptacleType ?r ToolReceptacleType)
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
        )
    )
","(:action DropObject_2
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(receptacleAtLocation ?r ?l)
		(openable ?r)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		(not (holds ?a ?o))
		)
)",
PutdownObject,,"
;; Operator, PutdownObject1.
;; PutdownObject1 takes an object and puts it down at a specific location.
;; Parameters: ?a - agent, ?l - location, ?o - object.
;; Preconditions: The agent is holding the object and is at a location.
;; Postconditions: The object is no longer being held by the agent and is at the specified location.
(:action PutdownObject1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (holds ?a ?o)
            (atLocation ?a ?l)
        )
        :effect (and
            (not (holds ?a ?o))
            (objectAtLocation ?o ?l)
        )
)
","(:action PutdownObject_0
        :parameters (?a - agent ?o - object ?l - location)

        :precondition (and 
		(holds ?a ?o)
		(atLocation ?a ?l)
		)
        :effect (and 
		(not (holds ?a ?o))
		(objectAtLocation ?o ?l)
		)
)",
PutdownObject,,"
;; Operator, PutdownObject2.
;; PutdownObject2 takes an object and a specific tool of type ToolType and puts it down at a specific location.
;; Parameters: ?a - agent, ?l - location, ?o - object, ?toolobject - object.
;; Preconditions: The agent is holding the object and is at a location, the toolobject is a ToolType, and the agent is holding the toolobject.
;; Postconditions: The object is no longer being held by the agent, the toolobject is no longer being held by the agent, and the object is at the specified location.
(:action PutdownObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (holds ?a ?o)
            (atLocation ?a ?l)
            (objectType ?toolobject ToolType)
            (holds ?a ?toolobject)
        )
        :effect (and
            (not (holds ?a ?o))
            (not (holds ?a ?toolobject))
            (objectAtLocation ?o ?l)
        )
)
","(:action PutdownObject_1
        :parameters (?a - agent ?o - object ?l - location ?toolobject - object)

        :precondition (and 
		(holds ?a ?o)
		(atLocation ?a ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(not (holds ?a ?o))
		(not (holds ?a ?toolobject))
		(objectAtLocation ?o ?l)
		)
)",
PutdownObject,,"
;; Operator, PutdownObject3.
;; PutdownObject3 takes an object and puts it down in a specific receptacle of type ReceptacleType.
;; Parameters: ?a - agent, ?l - location of the receptacle, ?o - object, ?r - receptacle.
;; Preconditions: The agent is holding the object and is at a location, the receptacle is at the same location, the receptacle is of type ReceptacleType, and the object can be put into the receptacle.
;; Postconditions: The object is no longer being held by the agent and is inside the receptacle.
(:action PutdownObject3
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (holds ?a ?o)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (receptacleType ?r ReceptacleType)
            (puttable ?o ?r)
        )
        :effect (and
            (not (holds ?a ?o))
            (inReceptacle ?o ?r)
        )
)
","(:action PutdownObject_2
        :parameters (?a - agent ?o - object ?l - location ?r - receptacle)

        :precondition (and 
		(holds ?a ?o)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(not (holds ?a ?o))
		(inReceptacle ?o ?r)
		)
)",
GrabObject,,"
(:action GrabObjectOption1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (grabbable ?o)
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action GrabObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
UseObject,,"
;; Operator, UseKnife
;; UseKnife takes an object to be used and a specific tool of type KnifeType.
;; KnifeType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of object to be used; ?o - object to be used; ?toolobject - object to use.
;; Preconditions: The toolobject is a KnifeType, the agent is at a location and the object to be used is at the same location, the agent is holding the tool.
;; Postconditions: The ?o object is now used.
(:action UseKnife
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isUsed ?o)
        )
    )
",FAILED,
UseObject,,"
;; Operator, UseCellPhone
;; UseCellPhone takes a specific tool of type CellPhoneType.
;; CellPhoneType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent; ?toolobject - object to use.
;; Preconditions: The toolobject is a CellPhoneType and the agent is holding the tool.
;; Postconditions: The agent is using the cell phone.
(:action UseCellPhone
        :parameters (?a - agent ?toolobject - object)
        :precondition (and
            (objectType ?toolobject CellPhoneType)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isUsing ?a)
        )
    )
",FAILED,
UseObject,,"
;; Operator, UseToaster
;; UseToaster takes an object to be used and a specific receptacle of type ToasterType.
;; ToasterType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be used; ?toolreceptacle - receptacle to use.
;; Preconditions: The toolreceptacle is a ToasterType, the agent is at a location and the object to be used is at the same location, and the agent is holding the object.
;; Postconditions: The ?o object is now toasted.
(:action UseToaster
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle ToasterType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isToasted ?o)
        )
    )
",FAILED,
DrainObject,,"
;; Operator, DrainObject1.
;; DrainObject1 takes any receptacle to drain.
;; This action is applicable to any drainable receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?r - receptacle to be drained.
;; Preconditions: The agent is at a location and the receptacle is at the same location, and the receptacle is drainable.
;; Postconditions: the ?r receptacle is now drained.
(:action DrainObject1
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (drainable ?r)
        )
        :effect (and
            (isDrained ?r)
        )
    )
",FAILED,
DrainObject,,"
;; Operator, DrainObject2.
;; DrainObject2 takes any receptacle to drain and a specific tool of type TowelType.
;; TowelType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?r - receptacle to be drained, ?toolobject - object to drain with.
;; Preconditions: The toolobject is a TowelType, the agent is at a location and the receptacle is at the same location, the receptacle is drainable, and the agent is holding the tool.
;; Postconditions: the ?r receptacle is now drained.
(:action DrainObject2
        :parameters (?a - agent ?l - location ?r - receptacle ?toolobject - object)
        :precondition (and
            (objectType ?toolobject TowelType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (drainable ?r)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isDrained ?r)
        )
    )
",FAILED,
DrainObject,,"
;; Operator, DrainObject3.
;; DrainObject3 takes any object to drain and a specific tool of type ToiletPaperType.
;; ToiletPaperType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object to be drained; ?o - object to be drained, ?toolObject - object to drain with.
;; Preconditions: The toolobject is a ToiletPaperType, the agent is at a location and the object to be drained is at the same location, the object is drainable, and the agent is holding the tool.
;; Postconditions: the ?o object is now drained.
(:action DrainObject3
        :parameters (?a - agent ?l - location ?o - object ?toolObject - object)
        :precondition (and
            (objectType ?toolObject ToiletPaperType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (drainable ?o)
            (holds ?a ?toolObject)
        )
        :effect (and
            (isDrained ?o)
        )
    )
",FAILED,
CarryObject,,"
(:action CarryObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject TowelType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (not (holdsAny ?a))
            (carryable ?o)
        )
        :effect (and
            (holds ?a ?o)
        )
    )
","(:action CarryObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject TowelType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holdsAny ?a))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
CarryObject,,"
(:action CarryObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject BoxType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (not (holdsAny ?a))
            (carryable ?o)
        )
        :effect (and
            (holds ?a ?o)
        )
    )
","(:action CarryObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject BoxType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holdsAny ?a))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
CarryObject,,"
(:action CarryObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (not (holdsAny ?a))
            (carryable ?o)
        )
        :effect (and
            (holds ?a ?o)
        )
    )
","(:action CarryObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holdsAny ?a))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
