problem_id,attempt_id,sample_percent,goal,success,plan,sampled_operators
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(receptacleType ?r ToiletPaperHangerType)
		(inReceptacle ?o ?r))))
)",False,,"['WarmObject_1', 'OpenObject_1', 'ThrowObject_2', 'TurnOnObject_2', 'PutObject_1', 'WashObject_0', 'DisposeObject_1', 'RinseObject_1', 'PutObject_2', 'PutdownObject_1', 'TurnOnLight_2', 'PutdownObject_0', 'MicrowaveObject_1', 'TurnOffObject_0', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'DropObject_0', 'CutObject_0', 'TurnObjectOn_2', 'RinseObject_2', 'MicrowaveObject_0', 'CoolObject_0', 'TurnOnObject_0', 'ThrowAwayObject_1', 'CleanObject_1', 'TurnOffObject_2', 'PlaceObject_0', 'TurnOffObject_1', 'ThrowAwayObject_0', 'PlaceObject_2']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(inReceptacle ?o ?r))))
)",False,,"['TurnOnLight_1', 'WarmObject_1', 'ThrowAwayObject_2', 'TurnOnLight_0', 'ThrowAwayObject_0', 'CarryObject_0', 'SliceObject_1', 'PutdownObject_1', 'TurnObjectOn_2', 'RinseObject_2', 'TurnOnLight_2', 'OpenObject_0', 'ChillObject_0', 'WarmObject_2', 'TurnOnObject_2', 'CutObject_0', 'GrabObject_0', 'HeatObject_1', 'HeatObject_0', 'RinseObject_1', 'PickupObject_2', 'PutObject_0', 'DisposeObject_1', 'TurnOffObject_1', 'CutObject_2', 'TurnObjectOn_0', 'PickupObject_0', 'CleanObject_1', 'ChillObject_1', 'PlaceObject_2', 'TurnOnObject_1']"
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(receptacleType ?r ToiletPaperHangerType)
		(inReceptacle ?o ?r))))
)",False,,"['TurnOnLight_1', 'WarmObject_1', 'ThrowAwayObject_2', 'TurnOnLight_0', 'ThrowAwayObject_0', 'CarryObject_0', 'SliceObject_1', 'PutdownObject_1', 'TurnObjectOn_2', 'RinseObject_2', 'TurnOnLight_2', 'OpenObject_0', 'ChillObject_0', 'WarmObject_2', 'TurnOnObject_2', 'CutObject_0', 'GrabObject_0', 'HeatObject_1', 'HeatObject_0', 'RinseObject_1', 'PickupObject_2', 'PutObject_0', 'DisposeObject_1', 'TurnOffObject_1', 'CutObject_2', 'TurnObjectOn_0', 'PickupObject_0', 'CleanObject_1', 'ChillObject_1', 'PlaceObject_2', 'TurnOnObject_1']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(objectType ?ot KnifeType)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(holds ?a ?ot)))))))
)",False,,"['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(and 
		(objectType ?ot KnifeType)
		(objectType ?o TomatoType)
		(sliceable ?o)
		(isSliced ?o)
		(inReceptacle ?o ?r)))))
)",True,"(gotolocation agent1 loc_bar__minus_5_bar_11_bar_1_bar_30 loc_bar__minus_6_bar_4_bar_2_bar_45)
(gotolocation agent1 loc_bar__minus_6_bar_4_bar_2_bar_45 loc_bar__minus_8_bar_4_bar_2_bar_60)
(grabobject_0 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948)
(sliceobject_1 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948)","['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_5_bar_11_bar_1_bar_30 loc_bar__minus_6_bar_4_bar_2_bar_45)
(gotolocation agent1 loc_bar__minus_6_bar_4_bar_2_bar_45 loc_bar__minus_8_bar_4_bar_2_bar_60)
(grabobject_0 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948)
(sliceobject_1 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948)","['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(objectType ?ot KnifeType)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(holds ?a ?ot)))))))
)",False,,"['TurnOnLight_1', 'TurnOffObject_2', 'DisposeObject_1', 'PlaceObject_2', 'HeatObject_0', 'PickupObject_1', 'WashObject_0', 'CleanObject_0', 'TurnOnObject_0', 'OpenObject_0', 'CarryObject_1', 'CarryObject_2', 'MicrowaveObject_0', 'ThrowAwayObject_0', 'TurnOffObject_1', 'GrabObject_0', 'CoolObject_0', 'TurnOnLight_2', 'TurnOnObject_1', 'PutObject_2', 'HeatObject_1', 'ChillObject_1', 'OpenObject_1', 'ChillObject_0', 'TurnOnLight_0', 'TurnOnLamp_0', 'MicrowaveObject_1', 'ThrowObject_1', 'TurnOnObject_2', 'RinseObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(and 
		(objectType ?ot KnifeType)
		(objectType ?o TomatoType)
		(sliceable ?o)
		(isSliced ?o)
		(inReceptacle ?o ?r)))))
)",False,,"['TurnOnLight_1', 'TurnOffObject_2', 'DisposeObject_1', 'PlaceObject_2', 'HeatObject_0', 'PickupObject_1', 'WashObject_0', 'CleanObject_0', 'TurnOnObject_0', 'OpenObject_0', 'CarryObject_1', 'CarryObject_2', 'MicrowaveObject_0', 'ThrowAwayObject_0', 'TurnOffObject_1', 'GrabObject_0', 'CoolObject_0', 'TurnOnLight_2', 'TurnOnObject_1', 'PutObject_2', 'HeatObject_1', 'ChillObject_1', 'OpenObject_1', 'ChillObject_0', 'TurnOnLight_0', 'TurnOnLamp_0', 'MicrowaveObject_1', 'ThrowObject_1', 'TurnOnObject_2', 'RinseObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['TurnOnLight_1', 'TurnOffObject_2', 'DisposeObject_1', 'PlaceObject_2', 'HeatObject_0', 'PickupObject_1', 'WashObject_0', 'CleanObject_0', 'TurnOnObject_0', 'OpenObject_0', 'CarryObject_1', 'CarryObject_2', 'MicrowaveObject_0', 'ThrowAwayObject_0', 'TurnOffObject_1', 'GrabObject_0', 'CoolObject_0', 'TurnOnLight_2', 'TurnOnObject_1', 'PutObject_2', 'HeatObject_1', 'ChillObject_1', 'OpenObject_1', 'ChillObject_0', 'TurnOnLight_0', 'TurnOnLamp_0', 'MicrowaveObject_1', 'ThrowObject_1', 'TurnOnObject_2', 'RinseObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['TurnOnLight_1', 'TurnOffObject_2', 'DisposeObject_1', 'PlaceObject_2', 'HeatObject_0', 'PickupObject_1', 'WashObject_0', 'CleanObject_0', 'TurnOnObject_0', 'OpenObject_0', 'CarryObject_1', 'CarryObject_2', 'MicrowaveObject_0', 'ThrowAwayObject_0', 'TurnOffObject_1', 'GrabObject_0', 'CoolObject_0', 'TurnOnLight_2', 'TurnOnObject_1', 'PutObject_2', 'HeatObject_1', 'ChillObject_1', 'OpenObject_1', 'ChillObject_0', 'TurnOnLight_0', 'TurnOnLamp_0', 'MicrowaveObject_1', 'ThrowObject_1', 'TurnOnObject_2', 'RinseObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(objectType ?ot KnifeType)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(holds ?a ?ot)))))))
)",False,,"['GrabObject_0', 'CleanObject_0', 'ThrowAwayObject_1', 'CutObject_0', 'TurnOnObject_2', 'HeatObject_0', 'CarryObject_1', 'TurnOffObject_2', 'WarmObject_1', 'DropObject_2', 'ChillObject_0', 'ThrowAwayObject_0', 'PickupObject_1', 'OpenObject_1', 'PlaceObject_2', 'TurnObjectOn_0', 'CoolObject_1', 'OpenObject_0', 'ThrowAwayObject_2', 'OpenObject_2', 'PickupObject_2', 'CarryObject_2', 'DropObject_0', 'CoolObject_0', 'TurnOnLight_1', 'TurnOffObject_1', 'WashObject_0', 'PutdownObject_1', 'PutdownObject_0', 'WarmObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(and 
		(objectType ?ot KnifeType)
		(objectType ?o TomatoType)
		(sliceable ?o)
		(isSliced ?o)
		(inReceptacle ?o ?r)))))
)",True,"(gotolocation agent1 loc_bar__minus_5_bar_11_bar_1_bar_30 loc_bar__minus_6_bar_4_bar_2_bar_45)
(gotolocation agent1 loc_bar__minus_6_bar_4_bar_2_bar_45 loc_bar__minus_8_bar_4_bar_2_bar_60)
(grabobject_0 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 knife__minus_8_dot_17709256_comma__minus_8_dot_17709256_comma_2_dot_07453704_comma_2_dot_07453704_comma_3_dot_396872996_comma_3_dot_396872996)
(cutobject_0 knife__minus_8_dot_17709256_comma__minus_8_dot_17709256_comma_2_dot_07453704_comma_2_dot_07453704_comma_3_dot_396872996_comma_3_dot_396872996 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948)","['GrabObject_0', 'CleanObject_0', 'ThrowAwayObject_1', 'CutObject_0', 'TurnOnObject_2', 'HeatObject_0', 'CarryObject_1', 'TurnOffObject_2', 'WarmObject_1', 'DropObject_2', 'ChillObject_0', 'ThrowAwayObject_0', 'PickupObject_1', 'OpenObject_1', 'PlaceObject_2', 'TurnObjectOn_0', 'CoolObject_1', 'OpenObject_0', 'ThrowAwayObject_2', 'OpenObject_2', 'PickupObject_2', 'CarryObject_2', 'DropObject_0', 'CoolObject_0', 'TurnOnLight_1', 'TurnOffObject_1', 'WashObject_0', 'PutdownObject_1', 'PutdownObject_0', 'WarmObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False,,"['GrabObject_0', 'CleanObject_0', 'ThrowAwayObject_1', 'CutObject_0', 'TurnOnObject_2', 'HeatObject_0', 'CarryObject_1', 'TurnOffObject_2', 'WarmObject_1', 'DropObject_2', 'ChillObject_0', 'ThrowAwayObject_0', 'PickupObject_1', 'OpenObject_1', 'PlaceObject_2', 'TurnObjectOn_0', 'CoolObject_1', 'OpenObject_0', 'ThrowAwayObject_2', 'OpenObject_2', 'PickupObject_2', 'CarryObject_2', 'DropObject_0', 'CoolObject_0', 'TurnOnLight_1', 'TurnOffObject_1', 'WashObject_0', 'PutdownObject_1', 'PutdownObject_0', 'WarmObject_2']"
train/pick_and_place_simple-TomatoSliced-None-CounterTop-25/trial_T20190908_233941_496641,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_5_bar_11_bar_1_bar_30 loc_bar__minus_6_bar_4_bar_2_bar_45)
(gotolocation agent1 loc_bar__minus_6_bar_4_bar_2_bar_45 loc_bar__minus_8_bar_4_bar_2_bar_60)
(grabobject_0 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 knife__minus_8_dot_17709256_comma__minus_8_dot_17709256_comma_2_dot_07453704_comma_2_dot_07453704_comma_3_dot_396872996_comma_3_dot_396872996)
(cutobject_0 knife__minus_8_dot_17709256_comma__minus_8_dot_17709256_comma_2_dot_07453704_comma_2_dot_07453704_comma_3_dot_396872996_comma_3_dot_396872996 agent1 loc_bar__minus_8_bar_4_bar_2_bar_60 tomato__minus_9_dot_96669768_comma__minus_9_dot_96669768_comma_2_dot_001453876_comma_2_dot_001453876_comma_3_dot_4924948_comma_3_dot_4924948)","['GrabObject_0', 'CleanObject_0', 'ThrowAwayObject_1', 'CutObject_0', 'TurnOnObject_2', 'HeatObject_0', 'CarryObject_1', 'TurnOffObject_2', 'WarmObject_1', 'DropObject_2', 'ChillObject_0', 'ThrowAwayObject_0', 'PickupObject_1', 'OpenObject_1', 'PlaceObject_2', 'TurnObjectOn_0', 'CoolObject_1', 'OpenObject_0', 'ThrowAwayObject_2', 'OpenObject_2', 'PickupObject_2', 'CarryObject_2', 'DropObject_0', 'CoolObject_0', 'TurnOnLight_1', 'TurnOffObject_1', 'WashObject_0', 'PutdownObject_1', 'PutdownObject_0', 'WarmObject_2']"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar_4_bar_29_bar_1_bar_30 loc_bar_0_bar_22_bar_0_bar_45)
(grabobject_0 agent1 loc_bar_0_bar_22_bar_0_bar_45 butterknife_0_dot_23465348_comma_0_dot_23465348_comma_25_dot_044792_comma_25_dot_044792_comma_3_dot_04052186_comma_3_dot_04052186)
(gotolocation agent1 loc_bar_0_bar_22_bar_0_bar_45 loc_bar_0_bar_22_bar_0_bar_60)
(coolobject_1 agent1 loc_bar_0_bar_22_bar_0_bar_60 apple_0_dot_31808824_comma_0_dot_31808824_comma_24_dot_25424956_comma_24_dot_25424956_comma_3_dot_338486_comma_3_dot_338486 butterknife_0_dot_23465348_comma_0_dot_23465348_comma_25_dot_044792_comma_25_dot_044792_comma_3_dot_04052186_comma_3_dot_04052186)
(cutobject_2 butterknife_0_dot_23465348_comma_0_dot_23465348_comma_25_dot_044792_comma_25_dot_044792_comma_3_dot_04052186_comma_3_dot_04052186 agent1 loc_bar_0_bar_22_bar_0_bar_60 apple_0_dot_31808824_comma_0_dot_31808824_comma_24_dot_25424956_comma_24_dot_25424956_comma_3_dot_338486_comma_3_dot_338486)","['ChillObject_0', 'HeatObject_1', 'ThrowObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar_4_bar_29_bar_1_bar_30 loc_bar_0_bar_12_bar_1_bar_30)
(gotolocation agent1 loc_bar_0_bar_12_bar_1_bar_30 loc_bar_3_bar_13_bar_1_bar_45)
(carryobject_2 agent1 loc_bar_3_bar_13_bar_1_bar_45 knife_5_dot_61547136_comma_5_dot_61547136_comma_13_dot_29782296_comma_13_dot_29782296_comma_4_dot_08960152_comma_4_dot_08960152)
(gotolocation agent1 loc_bar_3_bar_13_bar_1_bar_45 loc_bar_3_bar_26_bar_3_bar_60)
(carryobject_2 agent1 loc_bar_3_bar_26_bar_3_bar_60 apple_1_dot_201972484_comma_1_dot_201972484_comma_25_dot_138134_comma_25_dot_138134_comma_3_dot_338486_comma_3_dot_338486)
(cutobject_0 knife_5_dot_61547136_comma_5_dot_61547136_comma_13_dot_29782296_comma_13_dot_29782296_comma_4_dot_08960152_comma_4_dot_08960152 agent1 loc_bar_3_bar_26_bar_3_bar_60 apple_1_dot_201972484_comma_1_dot_201972484_comma_25_dot_138134_comma_25_dot_138134_comma_3_dot_338486_comma_3_dot_338486)
(gotolocation agent1 loc_bar_3_bar_26_bar_3_bar_60 loc_bar__minus_2_bar_6_bar_2_bar_45)
(coolobject_0 agent1 loc_bar__minus_2_bar_6_bar_2_bar_45 drawer__minus_1_dot_930563808_comma__minus_1_dot_930563808_comma_2_dot_0851204_comma_2_dot_0851204_comma_3_dot_211019756_comma_3_dot_211019756 apple_1_dot_201972484_comma_1_dot_201972484_comma_25_dot_138134_comma_25_dot_138134_comma_3_dot_338486_comma_3_dot_338486)","['CleanObject_1', 'PutdownObject_2', 'TurnOffObject_0', 'PlaceObject_2', 'WarmObject_1', 'MicrowaveObject_0', 'ChillObject_1', 'OpenObject_1', 'ThrowAwayObject_1', 'ThrowObject_0', 'TurnOnObject_0', 'PickupObject_1', 'RinseObject_1', 'TurnOnLamp_0', 'PutdownObject_0', 'WarmObject_2', 'RinseObject_2', 'TurnOnLight_2', 'ChillObject_0', 'CoolObject_0', 'TurnOnLight_1', 'CutObject_0', 'ThrowAwayObject_2', 'OpenObject_2', 'ThrowObject_1', 'CarryObject_2', 'TurnObjectOn_2', 'TurnOnObject_1', 'HeatObject_1', 'TurnObjectOn_1']"
